crop_name,year,subtype,match_keys,org_loss_per_acre,conv_loss_per_acre,ratio_org_over_conv,org_indemnity,org_acres,conv_indemnity,conv_acres
All Other Commodities,2006,certified organic,1,34.92,0.0,,14247.0,408.0,0.0,925.0
All Other Commodities,2008,certified organic,2,0.0,0.0,,0.0,1180.0,0.0,1792.0
All Other Commodities,2009,certified organic,2,0.0,12.8,0.0,0.0,540.0,42345.0,3308.0
All Other Commodities,2010,certified organic,1,0.0,2.79,0.0,0.0,504.0,6553.0,2348.0
All Other Commodities,2011,certified organic,27,12.45,58.35,0.213,40837.0,3280.0,355503.0,6093.0
All Other Commodities,2012,certified organic,42,61.44,47.89,1.283,564674.0,9191.0,10601911.0,221382.0
All Other Commodities,2013,certified organic,42,63.14,52.08,1.212,553519.0,8767.0,9951504.0,191089.0
All Other Commodities,2014,certified organic,40,125.69,54.44,2.309,1428961.0,11369.0,11254940.0,206743.0
All Other Commodities,2015,certified organic,45,121.83,87.1,1.399,1366084.0,11213.0,16608828.0,190694.0
All Other Commodities,2016,certified organic,49,91.81,84.09,1.092,1344282.0,14642.0,14714705.0,174991.0
All Other Commodities,2017,certified organic,48,111.68,46.76,2.388,1888560.0,16910.0,9992079.0,213684.0
All Other Commodities,2018,certified organic,56,84.41,84.06,1.004,1939381.0,22977.0,16689986.0,198543.0
All Other Commodities,2019,certified organic,59,117.26,71.74,1.635,2505095.0,21364.0,16651308.0,232121.0
All Other Commodities,2020,certified organic,54,294.64,93.16,3.163,7955096.0,26999.0,27652158.0,296831.0
All Other Commodities,2021,certified organic,56,377.4,104.03,3.628,8782007.0,23270.0,31688432.0,304616.0
All Other Commodities,2022,certified organic,53,435.94,130.95,3.329,10707166.0,24561.0,34547848.0,263820.0
All Other Commodities,2023,certified organic,55,297.66,115.81,2.57,6041008.0,20295.0,35101736.0,303106.0
All Other Commodities,2024,certified organic,17,3.41,0.0,,16661.0,4879.0,0.0,37235.0
All Other Commodities,2025,certified organic,21,0.0,0.08,0.0,0.0,9192.0,4508.0,57272.0
Almonds,2011,certified organic,15,18.39,3.09,5.951,55597.0,3024.0,1206011.0,390873.0
Almonds,2012,certified organic,14,5.98,9.3,0.643,24828.0,4154.0,4594588.0,493886.0
Almonds,2013,certified organic,14,15.08,6.71,2.247,80618.0,5347.0,3463223.0,516015.0
Almonds,2014,certified organic,14,197.66,60.11,3.288,1053538.0,5330.0,34029886.0,566160.0
Almonds,2015,certified organic,12,64.24,122.6,0.524,344563.0,5364.0,57258538.0,467024.0
Almonds,2016,certified organic,14,91.18,67.94,1.342,596864.0,6546.0,40034874.0,589225.0
Almonds,2017,certified organic,14,59.95,49.43,1.213,356959.0,5954.0,29115392.0,589037.0
Almonds,2018,certified organic,14,160.0,66.92,2.391,1014714.0,6342.0,41053734.0,613445.0
Almonds,2019,certified organic,16,72.64,41.79,1.738,506080.0,6967.0,27768153.0,664432.0
Almonds,2020,certified organic,17,72.46,9.34,7.758,764014.0,10544.0,6856047.0,734440.0
Almonds,2021,certified organic,18,56.86,59.14,0.961,923307.0,16239.0,45295799.0,765898.0
Almonds,2022,certified organic,21,755.82,449.2,1.683,15451942.0,20444.0,373821916.0,832188.0
Almonds,2023,certified organic,22,521.63,238.03,2.191,11650688.0,22335.0,206671454.0,868240.0
Almonds,2024,certified organic,18,0.0,0.0,,0.0,13507.0,0.0,651480.0
Almonds,2025,certified organic,19,0.0,0.0,,0.0,18026.0,0.0,950711.0
Apples,2011,certified organic,33,154.14,153.74,1.003,1682726.0,10917.0,19846688.0,129089.0
Apples,2012,certified organic,30,98.87,218.92,0.452,1031593.0,10434.0,28691195.0,131057.0
Apples,2013,certified organic,31,444.54,194.24,2.289,4608068.0,10366.0,27113353.0,139589.0
Apples,2014,certified organic,31,69.81,75.16,0.929,761719.0,10912.0,11276395.0,150030.0
Apples,2015,certified organic,30,306.14,236.67,1.294,3468833.0,11331.0,33466353.0,141406.0
Apples,2016,certified organic,30,106.23,266.12,0.399,1195408.0,11253.0,34972567.0,131417.0
Apples,2017,certified organic,29,83.61,239.59,0.349,1071327.0,12813.0,31355955.0,130873.0
Apples,2018,certified organic,31,459.38,228.96,2.006,7489243.0,16303.0,30376466.0,132674.0
Apples,2019,certified organic,31,306.94,286.6,1.071,6348420.0,20683.0,38016304.0,132648.0
Apples,2020,certified organic,32,750.29,369.67,2.03,17647470.0,23521.0,49170222.0,133010.0
Apples,2021,certified organic,30,646.35,316.37,2.043,16338478.0,25278.0,42156317.0,133250.0
Apples,2022,certified organic,30,2063.02,622.81,3.312,51845853.0,25131.0,85861262.0,137860.0
Apples,2023,certified organic,30,455.9,163.54,2.788,11833810.0,25957.0,23724744.0,145070.0
Apples,2024,certified organic,28,0.0,0.0,,0.0,22070.0,0.0,127640.0
Apples,2025,certified organic,30,0.0,0.0,,0.0,26396.0,0.0,147784.0
Avocados,2011,certified organic,1,0.0,0.42,0.0,0.0,20.0,975.0,2324.0
Avocados,2012,certified organic,11,83.03,67.57,1.229,123708.0,1490.0,2407635.0,35634.0
Avocados,2013,certified organic,11,38.23,22.77,1.679,58027.0,1518.0,802549.0,35251.0
Avocados,2014,certified organic,10,97.99,178.78,0.548,160315.0,1636.0,6207695.0,34723.0
Avocados,2015,certified organic,10,128.06,142.96,0.896,199642.0,1559.0,4778449.0,33424.0
Avocados,2016,certified organic,11,30.9,64.47,0.479,42463.0,1374.0,2084641.0,32335.0
Avocados,2017,certified organic,11,195.69,412.92,0.474,322697.0,1649.0,12737440.0,30847.0
Avocados,2018,certified organic,11,333.04,155.21,2.146,712031.0,2138.0,4510775.0,29062.0
Avocados,2019,certified organic,11,868.88,763.57,1.138,2060976.0,2372.0,22709203.0,29741.0
Avocados,2020,certified organic,11,31.66,99.76,0.317,70733.0,2234.0,2873375.0,28804.0
Avocados,2021,certified organic,10,922.57,254.67,3.623,2494616.0,2704.0,7148064.0,28068.0
Avocados,2022,certified organic,10,324.51,283.34,1.145,866766.0,2671.0,8023316.0,28317.0
Avocados,2023,certified organic,13,254.95,491.15,0.519,723812.0,2839.0,14053808.0,28614.0
Avocados,2024,certified organic,13,41.25,3.68,11.209,129663.0,3143.0,94112.0,25545.0
Avocados,2025,certified organic,12,0.0,5.8,0.0,0.0,3122.0,142547.0,24558.0
Barley,2011,certified organic,53,54.11,37.47,1.444,671277.0,12406.0,4817669.0,128584.0
Barley,2012,certified organic,60,41.73,37.71,1.107,514709.0,12335.0,8138439.0,215837.0
Barley,2013,certified organic,62,49.86,33.97,1.468,924261.0,18537.0,9433032.0,277694.0
Barley,2014,certified organic,52,76.39,28.2,2.709,1437164.0,18813.0,6325718.0,224330.0
Barley,2015,certified organic,67,28.27,14.64,1.931,659809.0,23336.0,4681361.0,319782.0
Barley,2016,certified organic,62,25.16,12.13,2.074,517608.0,20575.0,4162243.0,343041.0
Barley,2017,certified organic,57,36.82,17.55,2.098,818648.0,22231.0,3146368.0,179310.0
Barley,2018,certified organic,63,51.16,13.44,3.807,1188815.0,23238.0,3242833.0,241222.0
Barley,2019,certified organic,55,57.1,14.34,3.982,1531699.0,26824.0,2404961.0,167692.0
Barley,2020,certified organic,60,66.34,19.18,3.459,1455786.0,21944.0,5121116.0,266943.0
Barley,2021,certified organic,60,120.62,45.34,2.66,2450326.0,20314.0,12403050.0,273584.0
Barley,2022,certified organic,51,144.94,47.23,3.069,2639707.0,18213.0,10913059.0,231085.0
Barley,2023,certified organic,49,75.69,53.5,1.415,1310185.0,17311.0,9894032.0,184946.0
Barley,2024,certified organic,6,0.0,0.0,,0.0,1225.0,0.0,1306.0
Barley,2025,certified organic,9,30.62,41.23,0.743,175195.0,5722.0,392290.0,9515.0
Blueberries,2011,certified organic,5,78.85,0.0,,39269.0,498.0,0.0,4382.0
Blueberries,2012,certified organic,5,60.22,145.06,0.415,23968.0,398.0,596215.0,4110.0
Blueberries,2013,certified organic,7,47.04,34.64,1.358,25121.0,534.0,104278.0,3010.0
Blueberries,2014,certified organic,10,0.0,37.21,0.0,0.0,947.0,285280.0,7666.0
Blueberries,2015,certified organic,9,31.29,82.83,0.378,25753.0,823.0,709944.0,8571.0
Blueberries,2016,certified organic,9,81.14,205.83,0.394,87470.0,1078.0,1761673.0,8559.0
Blueberries,2017,certified organic,11,482.76,1484.86,0.325,769033.0,1593.0,9929259.0,6687.0
Blueberries,2018,certified organic,13,639.0,991.33,0.645,1382147.0,2163.0,8319215.0,8392.0
Blueberries,2019,certified organic,15,197.19,1560.76,0.126,462420.0,2345.0,13837663.0,8866.0
Blueberries,2020,certified organic,19,623.22,651.54,0.957,1621606.0,2602.0,11459867.0,17589.0
Blueberries,2021,certified organic,19,2252.43,728.79,3.091,7439764.0,3303.0,14694576.0,20163.0
Blueberries,2022,certified organic,18,580.43,1902.86,0.305,2476674.0,4267.0,38540453.0,20254.0
Blueberries,2023,certified organic,20,275.82,575.34,0.479,1460487.0,5295.0,12722405.0,22113.0
Blueberries,2024,certified organic,17,0.0,0.0,,0.0,4521.0,0.0,12499.0
Blueberries,2025,certified organic,15,0.0,0.0,,0.0,3645.0,0.0,18043.0
Buckwheat,2011,certified organic,3,6.99,11.36,0.615,27620.0,3953.0,28072.0,2471.0
Buckwheat,2012,certified organic,3,26.86,28.94,0.928,129208.0,4811.0,199171.0,6882.0
Buckwheat,2014,certified organic,1,8.88,20.46,0.434,26071.0,2936.0,5627.0,275.0
Buckwheat,2015,certified organic,1,65.52,100.07,0.655,257955.0,3937.0,1501.0,15.0
Buckwheat,2016,certified organic,2,2.33,0.0,,6768.0,2909.0,0.0,264.0
Buckwheat,2017,certified organic,1,0.0,0.0,,0.0,1965.0,0.0,299.0
Buckwheat,2018,certified organic,2,41.3,21.1,1.957,103910.0,2516.0,11035.0,523.0
Buckwheat,2019,certified organic,1,0.0,0.0,,0.0,127.0,0.0,383.0
Buckwheat,2020,certified organic,3,21.11,25.57,0.826,152063.0,7205.0,38223.0,1495.0
Buckwheat,2021,certified organic,2,83.92,27.38,3.065,748543.0,8920.0,24341.0,889.0
Buckwheat,2022,certified organic,4,75.94,26.68,2.846,420923.0,5543.0,36263.0,1359.0
Buckwheat,2023,certified organic,3,31.52,7.15,4.408,246574.0,7822.0,12044.0,1684.0
Canola,2013,certified organic,1,0.0,4.34,0.0,0.0,46.0,13482.0,3103.0
Canola,2015,certified organic,2,0.0,6.68,0.0,0.0,420.0,338090.0,50644.0
Canola,2016,certified organic,1,185.52,8.36,22.191,115952.0,625.0,18384.0,2199.0
Canola,2017,certified organic,2,-3.57,19.94,-0.179,-435.0,122.0,338076.0,16955.0
Canola,2018,certified organic,4,275.55,25.44,10.831,519960.0,1887.0,714667.0,28090.0
Canola,2019,certified organic,3,213.94,63.98,3.344,486713.0,2275.0,1292834.0,20206.0
Canola,2020,certified organic,3,173.84,11.63,14.948,200264.0,1152.0,164782.0,14169.0
Canola,2021,certified organic,7,279.06,71.58,3.899,949652.0,3403.0,2166651.0,30267.0
Canola,2022,certified organic,3,307.5,122.68,2.507,738318.0,2401.0,2223058.0,18121.0
Canola,2023,certified organic,2,73.87,25.6,2.886,61905.0,838.0,4493887.0,175550.0
Cherries,2011,certified organic,13,344.85,668.14,0.516,573145.0,1662.0,29645472.0,44370.0
Cherries,2012,certified organic,14,270.83,435.12,0.622,428721.0,1583.0,20066418.0,46117.0
Cherries,2013,certified organic,15,582.36,622.74,0.935,1024373.0,1759.0,30422586.0,48853.0
Cherries,2014,certified organic,18,572.9,611.52,0.937,928667.0,1621.0,33573493.0,54902.0
Cherries,2015,certified organic,19,383.54,464.87,0.825,666595.0,1738.0,28126554.0,60504.0
Cherries,2016,certified organic,16,710.88,800.86,0.888,1157316.0,1628.0,42593121.0,53184.0
Cherries,2017,certified organic,16,529.2,554.59,0.954,906518.0,1713.0,29960329.0,54022.0
Cherries,2018,certified organic,17,213.56,746.25,0.286,392316.0,1837.0,39974518.0,53567.0
Cherries,2019,certified organic,16,987.12,1303.65,0.757,1928824.0,1954.0,68856093.0,52818.0
Cherries,2020,certified organic,19,1935.78,774.4,2.5,5381461.0,2780.0,46867180.0,60521.0
Cherries,2021,certified organic,19,1662.06,942.94,1.763,5306962.0,3193.0,57898352.0,61402.0
Cherries,2022,certified organic,20,2058.54,1054.11,1.953,7097832.0,3448.0,68825930.0,65293.0
Cherries,2023,certified organic,19,2557.5,1955.99,1.308,9544583.0,3732.0,127898221.0,65388.0
Cherries,2024,certified organic,16,0.0,0.0,,0.0,2654.0,0.0,54744.0
Cherries,2025,certified organic,18,0.0,5.44,0.0,0.0,3113.0,349089.0,64183.0
Corn,2011,certified organic,495,172.95,27.19,6.361,18392050.0,106342.0,719043207.0,26448261.0
Corn,2012,certified organic,545,210.01,121.6,1.727,27330664.0,130137.0,3743142441.0,30781555.0
Corn,2013,certified organic,559,223.38,92.75,2.408,31339839.0,140296.0,3136464258.0,33815505.0
Corn,2014,certified organic,585,196.47,69.42,2.83,27769130.0,141337.0,2453161667.0,35336493.0
Corn,2015,certified organic,618,104.1,15.16,6.867,17347852.0,166651.0,542879934.0,35812814.0
Corn,2016,certified organic,685,109.7,7.55,14.53,21944305.0,200039.0,296064094.0,39205145.0
Corn,2017,certified organic,714,126.5,12.81,9.875,29405853.0,232461.0,502074235.0,39190539.0
Corn,2018,certified organic,786,94.29,15.56,6.06,26807046.0,284292.0,644645835.0,41420007.0
Corn,2019,certified organic,840,176.31,47.34,3.724,60874218.0,345266.0,2301251559.0,48606579.0
Corn,2020,certified organic,874,144.24,29.2,4.94,57103523.0,395879.0,1425598266.0,48815638.0
Corn,2021,certified organic,857,114.15,18.18,6.279,45134669.0,395397.0,890795827.0,49010205.0
Corn,2022,certified organic,845,189.84,50.74,3.741,75508807.0,397756.0,2450185391.0,48288590.0
Corn,2023,certified organic,885,181.01,55.6,3.256,83877253.0,463385.0,2843855019.0,51152538.0
Corn,2025,certified organic,3,0.0,0.0,,0.0,71.0,0.0,25258.0
Cotton,2011,certified organic,19,229.75,283.02,0.812,2360254.0,10273.0,454632203.0,1606387.0
Cotton,2012,certified organic,18,163.22,155.68,1.048,1219762.0,7473.0,331202328.0,2127508.0
Cotton,2013,certified organic,18,241.27,155.5,1.552,2351876.0,9748.0,385062700.0,2476299.0
Cotton,2014,certified organic,23,294.88,105.42,2.797,4521338.0,15333.0,274127815.0,2600254.0
Cotton,2015,certified organic,34,132.02,34.7,3.805,2651022.0,20081.0,97447222.0,2808170.0
Cotton,2016,certified organic,30,194.87,34.91,5.582,3670168.0,18834.0,98342261.0,2816833.0
Cotton,2017,certified organic,42,395.0,80.82,4.887,20173648.0,51073.0,288005734.0,3563745.0
Cotton,2018,certified organic,35,268.83,137.14,1.96,14122699.0,52534.0,526719234.0,3840693.0
Cotton,2019,certified organic,25,292.82,121.76,2.405,12499913.0,42688.0,362122018.0,2973950.0
Cotton,2020,certified organic,28,284.77,172.09,1.655,11703001.0,41097.0,549129266.0,3191027.0
Cotton,2021,certified organic,30,251.35,70.09,3.586,11317006.0,45025.0,226066354.0,3225587.0
Cotton,2022,certified organic,37,358.0,360.8,0.992,20151908.0,56290.0,1409433433.0,3906391.0
Cotton,2023,certified organic,38,371.18,237.76,1.561,19327262.0,52070.0,762604393.0,3207420.0
Cotton Ex Long Staple,2011,certified organic,2,10.05,12.3,0.817,7327.0,729.0,774643.0,62985.0
Cotton Ex Long Staple,2012,certified organic,2,10.69,171.05,0.062,5989.0,560.0,9531835.0,55727.0
Cotton Ex Long Staple,2013,certified organic,1,48.51,123.42,0.393,13048.0,269.0,257574.0,2087.0
Cotton Ex Long Staple,2014,certified organic,1,59.89,75.44,0.794,22518.0,376.0,199552.0,2645.0
Cotton Ex Long Staple,2015,certified organic,1,49.52,53.57,0.924,18076.0,365.0,132757.0,2478.0
Cotton Ex Long Staple,2016,certified organic,1,86.64,27.96,3.099,41412.0,478.0,79480.0,2843.0
Cotton Ex Long Staple,2017,certified organic,1,19.16,115.06,0.167,6974.0,364.0,275789.0,2397.0
Cotton Ex Long Staple,2018,certified organic,1,0.0,45.38,0.0,0.0,467.0,102698.0,2263.0
Cotton Ex Long Staple,2019,certified organic,3,406.55,44.46,9.144,287840.0,708.0,808951.0,18195.0
Cotton Ex Long Staple,2020,certified organic,11,317.25,170.84,1.857,1889233.0,5955.0,9127268.0,53427.0
Cotton Ex Long Staple,2021,certified organic,8,322.78,142.27,2.269,1727173.0,5351.0,3188247.0,22410.0
Cotton Ex Long Staple,2022,certified organic,8,623.62,198.86,3.136,4329204.0,6942.0,5363266.0,26970.0
Cotton Ex Long Staple,2023,certified organic,8,875.84,354.47,2.471,4589396.0,5240.0,8473231.0,23904.0
Cultivated Wild Rice,2011,certified organic,4,0.0,15.59,0.0,0.0,1216.0,104997.0,6733.0
Cultivated Wild Rice,2012,certified organic,3,49.42,51.61,0.958,92372.0,1869.0,402474.0,7798.0
Cultivated Wild Rice,2013,certified organic,2,128.76,22.49,5.725,212329.0,1649.0,149407.0,6642.0
Cultivated Wild Rice,2014,certified organic,3,727.28,72.33,10.055,1093100.0,1503.0,630484.0,8717.0
Cultivated Wild Rice,2015,certified organic,4,741.26,18.93,39.158,1298685.0,1752.0,164675.0,8698.0
Cultivated Wild Rice,2016,certified organic,4,6.05,1.57,3.854,10020.0,1656.0,12990.0,8290.0
Cultivated Wild Rice,2017,certified organic,3,230.18,5.81,39.618,237088.0,1030.0,38386.0,6603.0
Cultivated Wild Rice,2018,certified organic,2,65.69,10.21,6.434,36261.0,552.0,10319.0,1011.0
Cultivated Wild Rice,2019,certified organic,2,220.59,0.0,,49413.0,224.0,0.0,1113.0
Cultivated Wild Rice,2020,certified organic,1,548.37,0.0,,94868.0,173.0,0.0,1507.0
Cultivated Wild Rice,2021,certified organic,4,155.92,58.63,2.659,216572.0,1389.0,374037.0,6380.0
Cultivated Wild Rice,2022,certified organic,3,230.34,98.92,2.329,207536.0,901.0,814347.0,8232.0
Cultivated Wild Rice,2023,certified organic,4,301.92,30.9,9.771,265087.0,878.0,250381.0,8104.0
Dry Beans,2011,certified organic,26,15.57,14.88,1.046,128208.0,8232.0,1967829.0,132256.0
Dry Beans,2012,certified organic,27,71.83,24.05,2.987,575484.0,8012.0,3934106.0,163557.0
Dry Beans,2013,certified organic,28,58.77,29.17,2.015,535521.0,9112.0,4175227.0,143123.0
Dry Beans,2014,certified organic,28,13.57,43.84,0.31,122105.0,8998.0,6891753.0,157198.0
Dry Beans,2015,certified organic,27,28.91,17.4,1.661,281920.0,9752.0,2865527.0,164658.0
Dry Beans,2016,certified organic,27,42.87,21.86,1.961,403062.0,9403.0,2527023.0,115619.0
Dry Beans,2017,certified organic,45,142.68,19.76,7.221,2061054.0,14445.0,4534780.0,229480.0
Dry Beans,2018,certified organic,57,185.94,28.01,6.638,3610604.0,19418.0,6192208.0,221065.0
Dry Beans,2019,certified organic,56,146.97,58.75,2.502,2931545.0,19947.0,14726669.0,250652.0
Dry Beans,2020,certified organic,63,136.96,40.69,3.366,3403225.0,24849.0,16377838.0,402537.0
Dry Beans,2021,certified organic,70,196.81,69.84,2.818,6765858.0,34378.0,23982440.0,343373.0
Dry Beans,2022,certified organic,43,113.58,21.7,5.234,2450304.0,21574.0,5239296.0,241408.0
Dry Beans,2023,certified organic,34,93.94,27.36,3.433,1971608.0,20989.0,8100906.0,296078.0
Dry Peas,2011,certified organic,2,50.61,15.74,3.215,4656.0,92.0,5731.0,364.0
Dry Peas,2012,certified organic,2,70.88,11.82,5.997,9214.0,130.0,365547.0,30933.0
Dry Peas,2013,certified organic,1,0.0,3.58,0.0,0.0,13.0,51476.0,14376.0
Dry Peas,2014,certified organic,6,24.29,7.72,3.146,18925.0,779.0,431454.0,55880.0
Dry Peas,2015,certified organic,28,34.46,33.0,1.044,376395.0,10922.0,8153352.0,247054.0
Dry Peas,2016,certified organic,30,27.12,10.75,2.523,336131.0,12395.0,4557525.0,423774.0
Dry Peas,2017,certified organic,34,88.93,48.4,1.837,1568464.0,17638.0,36081810.0,745535.0
Dry Peas,2018,certified organic,50,93.04,35.17,2.645,2274350.0,24444.0,31901946.0,907097.0
Dry Peas,2019,certified organic,41,47.15,20.54,2.296,1266182.0,26852.0,15806892.0,769466.0
Dry Peas,2020,certified organic,42,35.24,5.77,6.107,1410763.0,40034.0,3589744.0,622421.0
Dry Peas,2021,certified organic,34,151.24,105.88,1.428,5089573.0,33652.0,69757268.0,658847.0
Dry Peas,2022,certified organic,33,141.69,64.44,2.199,3681926.0,25985.0,53795294.0,834850.0
Dry Peas,2023,certified organic,28,145.2,37.34,3.889,4003866.0,27574.0,31946891.0,855563.0
Dry Peas,2025,certified organic,2,14.04,0.0,,29193.0,2079.0,0.0,414.0
Early & Midseason Oranges,2013,certified organic,1,0.0,39.51,0.0,0.0,6.0,47968.0,1214.0
Early & Midseason Oranges,2014,certified organic,2,0.0,51.39,0.0,0.0,29.0,61154.0,1190.0
Early & Midseason Oranges,2015,certified organic,2,0.0,20.0,0.0,0.0,29.0,48808.0,2441.0
Early & Midseason Oranges,2016,certified organic,2,288.24,54.59,5.28,8359.0,29.0,56444.0,1034.0
Early & Midseason Oranges,2017,certified organic,2,88.83,125.56,0.707,2576.0,29.0,125684.0,1001.0
Figs,2011,certified organic,3,14.04,0.0,,12578.0,896.0,0.0,3899.0
Figs,2012,certified organic,3,0.0,0.0,,0.0,728.0,0.0,3234.0
Figs,2013,certified organic,2,0.0,0.0,,0.0,603.0,0.0,2372.0
Figs,2014,certified organic,1,2.17,8.98,0.242,1341.0,618.0,22276.0,2480.0
Figs,2015,certified organic,1,0.0,15.58,0.0,0.0,589.0,40015.0,2569.0
Figs,2016,certified organic,1,0.0,0.0,,0.0,569.0,0.0,2357.0
Figs,2017,certified organic,1,0.0,27.77,0.0,0.0,601.0,78429.0,2824.0
Figs,2018,certified organic,2,0.34,17.45,0.019,216.0,635.0,43798.0,2510.0
Figs,2019,certified organic,2,94.93,26.74,3.55,80119.0,844.0,87750.0,3281.0
Figs,2020,certified organic,2,69.66,37.3,1.868,69726.0,1001.0,114894.0,3080.0
Figs,2021,certified organic,2,196.99,230.61,0.854,195220.0,991.0,761948.0,3304.0
Figs,2022,certified organic,2,575.04,236.85,2.428,615872.0,1071.0,775694.0,3275.0
Figs,2023,certified organic,2,0.0,0.0,,0.0,1151.0,0.0,3124.0
Figs,2024,certified organic,1,0.0,0.0,,0.0,263.0,0.0,743.0
Figs,2025,certified organic,1,0.0,0.0,,0.0,1026.0,0.0,2286.0
Flax,2011,certified organic,1,68.98,5.42,12.727,3449.0,50.0,2196.0,405.0
Flax,2012,certified organic,2,56.64,17.56,3.226,5041.0,89.0,4759.0,271.0
Flax,2015,certified organic,1,55.2,0.0,,828.0,15.0,0.0,363.0
Flax,2018,certified organic,2,0.0,0.0,,0.0,214.0,0.0,910.0
Flax,2019,certified organic,2,219.89,61.42,3.58,260129.0,1183.0,75307.0,1226.0
Flax,2020,certified organic,1,63.88,4.99,12.802,4791.0,75.0,4619.0,926.0
Flax,2021,certified organic,1,0.0,14.52,0.0,0.0,161.0,16277.0,1121.0
Flue Cured Tobacco,2015,certified organic,8,1962.07,775.63,2.53,584696.0,298.0,7542994.0,9725.0
Flue Cured Tobacco,2016,certified organic,8,1340.16,688.66,1.946,578951.0,432.0,6874874.0,9983.0
Flue Cured Tobacco,2017,certified organic,9,2868.85,794.14,3.613,628278.0,219.0,7398194.0,9316.0
Flue Cured Tobacco,2018,certified organic,6,1865.85,931.68,2.003,345183.0,185.0,7870872.0,8448.0
Flue Cured Tobacco,2019,certified organic,4,1793.7,1194.07,1.502,270849.0,151.0,5881991.0,4926.0
Flue Cured Tobacco,2020,certified organic,4,2411.27,1402.76,1.719,306231.0,127.0,1464486.0,1044.0
Flue Cured Tobacco,2021,certified organic,4,195.39,457.4,0.427,30677.0,157.0,597816.0,1307.0
Flue Cured Tobacco,2022,certified organic,3,0.0,747.4,0.0,0.0,104.0,1124083.0,1504.0
Flue Cured Tobacco,2023,certified organic,1,0.0,500.26,0.0,0.0,62.0,251632.0,503.0
Forage Production,2011,certified organic,58,3.45,2.25,1.533,34412.0,9974.0,859488.0,382166.0
Forage Production,2012,certified organic,50,15.32,19.49,0.786,136259.0,8897.0,5733961.0,294231.0
Forage Production,2013,certified organic,57,15.22,10.77,1.413,174322.0,11456.0,3481836.0,323325.0
Forage Production,2014,certified organic,63,2.09,4.85,0.431,32798.0,15680.0,1570360.0,324080.0
Forage Production,2015,certified organic,53,9.2,9.37,0.982,137428.0,14940.0,2500380.0,266848.0
Forage Production,2016,certified organic,54,5.1,7.72,0.661,61465.0,12055.0,2056807.0,266338.0
Forage Production,2017,certified organic,45,18.27,26.05,0.701,223272.0,12222.0,5383157.0,206610.0
Forage Production,2018,certified organic,46,15.58,15.81,0.985,147919.0,9492.0,3254743.0,205841.0
Forage Production,2019,certified organic,44,41.41,16.85,2.458,356444.0,8607.0,3225066.0,191452.0
Forage Production,2020,certified organic,36,33.42,27.43,1.218,221426.0,6625.0,4348945.0,158521.0
Forage Production,2021,certified organic,39,49.24,23.16,2.126,418224.0,8493.0,4317802.0,186462.0
Forage Production,2022,certified organic,38,47.1,15.16,3.107,440492.0,9352.0,2406473.0,158729.0
Forage Production,2023,certified organic,40,24.29,20.79,1.168,280522.0,11547.0,4077472.0,196108.0
Forage Production,2024,certified organic,36,0.0,0.0,,0.0,10686.0,0.0,210988.0
Forage Production,2025,certified organic,35,0.0,0.0,,0.0,9028.0,0.0,231013.0
Forage Seeding,2012,certified organic,1,0.0,30.71,0.0,0.0,175.0,117606.0,3829.0
Forage Seeding,2016,certified organic,1,0.0,0.0,,0.0,52.0,0.0,184.0
Forage Seeding,2017,certified organic,1,0.0,0.0,,0.0,64.0,0.0,85.0
Forage Seeding,2018,certified organic,1,0.0,3.55,0.0,0.0,58.0,7344.0,2067.0
Fresh Apricots,2011,certified organic,9,938.09,522.07,1.797,261726.0,279.0,640582.0,1227.0
Fresh Apricots,2012,certified organic,9,39.17,618.04,0.063,11946.0,305.0,822614.0,1331.0
Fresh Apricots,2013,certified organic,10,46.9,85.17,0.551,15804.0,337.0,133965.0,1573.0
Fresh Apricots,2014,certified organic,11,0.0,256.58,0.0,0.0,358.0,449014.0,1750.0
Fresh Apricots,2015,certified organic,9,174.71,415.27,0.421,54161.0,310.0,751635.0,1810.0
Fresh Apricots,2016,certified organic,8,100.35,187.02,0.537,33516.0,334.0,290449.0,1553.0
Fresh Apricots,2017,certified organic,7,696.43,777.4,0.896,179678.0,258.0,1143549.0,1471.0
Fresh Apricots,2018,certified organic,6,450.53,859.93,0.524,72085.0,160.0,1243457.0,1446.0
